,messid,did,bsid,nseq,rssi,NBAntennes,distpwr,distbs,lat,lng
895,5766ebae3e952e04b3b3ebf8,476525.0,2884,1.0,-239.33333333299998,2,6862.885087556819,33.97148401479986,39.8202726785,-105.207602011
896,5766ee2d864fce5689908ee4,476525.0,32530,7.0,-787.3333333329999,6,43504.58098732828,107.29290764509203,39.8261328959,-105.21698173600001
897,5767057b3e952e04b3c03174,476314.0,7466,2.5,-252.0,2,10820.657289599314,9.735725629361177,39.7755975383,-105.00061897100001
898,57670610864fce56899bee55,476609.0,4819,2.0,-137.0,1,9198.418806428195,12.471341192778393,39.7126584479,-104.954212975
899,57670a8d864fce56899e29f4,476314.0,12453,2.0,-256.5,2,11451.50503031535,10.388650355436987,39.7676439426,-105.010890033
900,576712123e952e04b3c66245,476609.0,20158,3.0,-393.0,3,19683.554634034583,24.36807725224593,39.7129668831,-104.954152736
901,57671be9864fce5689a6e305,476609.0,10661,2.5,-500.0,4,21610.972069676216,5.554652330861215,39.7829206321,-105.056990791
902,57671e5f3e952e04b3cc56f8,476609.0,3556,0.0,-123.0,1,4108.7827545643195,0.718914736686926,39.7829157243,-105.057038149
903,576720c03e952e04b3cd84b1,476609.0,6173,2.0,-268.5,2,19112.994319341855,0.9826534078267216,39.7828223971,-105.057110386
904,576724cc864fce5689ab5229,476609.0,5434,3.0,-251.33333333299998,2,10704.653831896649,3.275539121973518,39.783336624,-105.057055375
905,576779a9f0fe6e0c9f12a28c,476525.0,57100,16.5,-1720.0,13,96710.2005853653,187.1360109277651,39.825828796799996,-105.216663195
906,576783b2864fce5689d7673e,476525.0,2737,0.0,-128.0,1,5479.149863314579,34.51682244868652,39.8746879049,-105.263194252
907,57678d71864fce5689dc8800,476185.0,2189,0.0,-95.0,1,819.8099390576211,4.051636715237554,39.8218311477,-105.053589835
908,57678fc5864fce5689ddd8ec,476185.0,18244,7.5,-736.3333333337,6,32513.06409259968,20.583507520159664,39.817997965500005,-105.050516351
909,5767924b3e952e04b3037622,476185.0,1878,0.0,-128.0,1,5479.149863314579,2.556624385286592,39.8227430508,-105.05001717200001
910,576794bb3e952e04b304d323,476185.0,17210,8.0,-750.5,6,29854.645581898763,34.18713489995575,39.825620912699996,-105.05776059200001
911,576797133e952e04b3063a0f,476185.0,8509,1.0,-133.0,1,7306.563772764739,3.4502884306222175,39.8097782758,-105.07890553899999
912,57679976f0fe6e0c9f23a248,476185.0,18629,6.5,-621.833333333,5,23719.932925999798,31.75434693643946,39.8021766764,-105.080206591
913,57679be7f0fe6e0c9f2506a3,476185.0,25776,12.0,-887.0,7,40637.81780989201,33.3587485360957,39.7953985061,-105.08300979
914,57679e5c3e952e04b30a9b68,476185.0,4058,1.5,-95.0,1,819.8099390576211,2.3053256351384723,39.7711447745,-105.079040673
915,5767a0ba864fce5689e7f0e0,476185.0,55544,14.0,-1546.0,12,78488.23694303859,72.8513711422733,39.7421531342,-105.05377620000002
916,5767a5c0f0fe6e0c9f2b6559,476185.0,15891,7.0,-637.0,5,27311.822769003993,41.93435221025247,39.701543371,-105.049912345
917,5767ccbf3e952e04b32929dd,476185.0,9984,2.5,-365.0,3,12680.034033910471,28.905470260666736,39.7139049348,-105.05986516799999
918,5767d1a2864fce56890879dd,476185.0,40905,10.0,-634.0,5,26871.677932785722,28.33223123267303,39.8017878559,-105.08010233600001
919,5767d3f93e952e04b32debd3,476185.0,3930,4.0,-225.0,2,4914.960982537411,7.150738710313146,39.8181178395,-105.054342119
920,5767d664864fce56890b93cf,476185.0,14259,3.0,-501.333333333,4,22527.134729064986,23.19764970129445,39.8192991708,-105.054597788
921,5767dac3864fce56890ea2ed,476185.0,15632,5.5,-739.5,6,28697.92779933918,19.30203378522702,39.8153516899,-105.054135995
922,576818773e952e04b3597b0e,476521.0,7444,2.5,-237.5,2,6440.176954814742,10.581018120543927,39.8304811207,-105.121343888
923,57681aa13e952e04b35ad1f7,476521.0,4488,0.5,-259.5,2,12131.033457089983,4.571998923034494,39.7995926506,-105.171511799
924,57682a61864fce568940aafa,476185.0,16527,6.0,-640.6666666670001,5,30477.306176082504,21.427684926146668,39.8271350666,-105.052940743
925,5768e3bd12f143232b0334ff,473953.0,11884,3.0,-211.0,2,3682.7459194987036,14.495727962236089,39.7299655598,-104.973559978
926,5768e62acf554f21aa6af4bd,473953.0,8474,2.0,-110.0,1,1944.0757331213267,9.38865133648842,39.7299846919,-104.968468739
927,57698365cf554f21aadd6f51,476609.0,12898,3.0,-260.0,2,12808.229465915032,7.118044331624187,39.7869694204,-105.01963442799999
928,57698bdacf554f21aae2c19f,476609.0,2999,1.5,-110.0,1,1944.0757331213267,3.936398429477377,39.7875411663,-105.018683355
929,5769a17412f143232b88d320,476609.0,6166,1.0,-255.0,2,13524.807896204378,2.7342892744348273,39.7824743162,-105.057014511
930,5769bd43cf554f21aaffd21c,476523.0,18770,4.0,-645.5,5,30793.894168939605,58.92795809454147,39.8241004218,-105.216981885
931,5769c475e541cd6a41b41497,476523.0,10345,2.5,-251.5,2,9707.911240439553,29.32645361471884,39.8246704856,-105.21755731200001
932,576a306c12f143232bd8e6ff,476185.0,4067,2.0,-232.0,2,6560.438095940695,6.608261100524146,39.8239146308,-105.05470463799999
933,576a32b812f143232bda5a99,476185.0,7920,4.0,-488.0000000003,4,23556.80644669668,15.37008976013891,39.8180461708,-105.050474987
934,576a38b2e541cd6a41f62415,476185.0,18063,8.0,-656.1666666670001,5,34588.43494861786,34.86804431513861,39.8273396806,-105.05257591600001
935,576a461412f143232be850c1,476606.0,22169,5.5,-616.6666666670001,5,25114.229622144332,21.44986435988317,39.782860523800004,-104.983289685
936,576a4dabcf554f21aa55aa2d,476185.0,6061,4.0,-390.666666667,3,21293.799176024433,10.788756608943729,39.8218737592,-105.054605325
937,576a4ffee541cd6a41080bf6,476185.0,24574,8.5,-865.1666666676999,7,38274.08293246419,22.535328882501823,39.8072619972,-105.049221921
938,576a528812f143232bf21a6b,476185.0,38121,5.0,-1306.6666666669998,10,70868.80499912758,27.82720372865696,39.7906896533,-105.04330102700001
939,576a5337e541cd6a410a97e2,476609.0,301692,75.5,-7838.666666667999,64,301288.628628509,560.2700314017505,39.8030727829,-105.024009391
940,576a5592e541cd6a410c733c,476609.0,227374,60.0,-5843.833333334,49,186534.3842428867,355.85988548787526,39.8063558625,-105.020020643
941,576a5cf4e541cd6a411243be,476609.0,2999,0.0,-106.0,1,1544.2342452605765,3.936398429477377,39.8105641221,-104.996546617
942,576a6ac212f143232b0587aa,476185.0,20912,2.0,-631.6666666670001,5,32670.64642843425,7.172373608357044,39.7845163915,-105.041472519
943,576a75d6cf554f21aa75cfd0,476185.0,22060,5.0,-743.1666666670001,6,27196.192666493233,22.641359599589688,39.7992634927,-105.039633915
944,576a8d54e541cd6a4137481c,476185.0,35832,10.0,-1167.333333333,9,55798.408192113166,36.67548017669312,39.8153261866,-105.034660225
945,576ab537e541cd2f8061b3f0,476830.0,10172,2.0,-274.0,2,18518.89504178689,68.31563025692105,40.0236461875,-105.229406327
946,576ab74812f14316d5fa69aa,476512.0,8035,2.5,-375.5,3,16678.41243917714,41.7345529840023,39.670905365500005,-104.99058025
947,576ab83012f14316d5fb05f8,476185.0,13319,8.0,-760.5,6,32767.233849148066,25.771146361746986,39.8208930414,-105.04681860299999
948,576ab965cf554f6d99a241b3,476512.0,3547,1.0,-124.0,1,4352.243438716457,10.046826955527568,39.6568402109,-104.98835660200001
949,576aba68cf554f6d99a306d7,476830.0,2737,1.0,-139.0,1,10320.795651210681,34.51682244868652,40.034716754499996,-105.241039551
950,576aba9bcf554f6d99a31e60,476185.0,2189,1.0,-110.0,1,1944.0757331213267,4.051636715237554,39.8228235891,-105.054179317
951,576abbf3cf554f6d99a4071e,476512.0,5630,2.5,-233.0,2,5767.648186886932,33.68756398208876,39.632496133000004,-105.01550435600001
952,576abeb5cf554f6d99a5f99d,476185.0,12334,6.0,-667.5,5,40434.9616944297,24.272581827363638,39.8274268662,-105.053008458
953,576ac10dcf554f6d99a7c13b,476512.0,2605,1.5,-135.0,1,8198.099390576212,19.404885351514917,39.658929307,-105.00812642700001
954,576ac17012f14316d501a177,476830.0,29278,5.5,-663.166666667,5,37148.63844793664,111.24228765070737,39.9612850697,-105.13499993399999
955,576ac6edcf554f6d99abdcc8,476830.0,29278,5.5,-675.1666666670001,5,42663.27638222816,111.24228765070737,39.960561389,-105.13527197
956,576ac85412f14316d5067982,476606.0,2831,1.0,-122.0,1,3878.9410477424826,27.465261385749837,39.5804575735,-104.836734797
957,576acb4b12f14316d50875cf,473953.0,10252,5.0,-374.333333333,3,14145.602354408722,33.09601543539125,39.733210002,-104.97359586700001
958,576acdb7e541cd2f8072e729,473953.0,3574,2.0,-123.0,1,4108.7827545643195,11.177836027428306,39.734052733,-104.977297529
959,576acf6ecf554f6d99b1cf47,476830.0,9072,2.0,-262.0,2,14429.578405775,42.00895148307052,39.960882310100004,-105.135492398
960,576acf8c12f14316d50b6190,476606.0,3553,2.0,-135.0,1,8198.099390576212,30.143302358524537,39.5717468736,-104.823327784
961,576ad1dacf554f6d99b3842e,476830.0,19494,3.0,-381.0,3,16624.467193119912,63.95562693287909,39.9594396896,-105.13511055
962,576ad1e1e541cd2f8075d511,476606.0,3553,1.0,-126.666666667,1,5074.343302737315,30.143302358524537,39.571646898000004,-104.82345460100001
963,576adb24cf554f6d99ba03e2,476609.0,203797,42.5,-6015.166666667999,48,254575.7435878318,410.7791906866657,39.8030529476,-105.02423687
964,576addf212f14316d5154fce,476609.0,24380,7.5,-515.0,4,23688.93796150688,11.534972889140102,39.8019870053,-105.03630803200001
965,576ae290cf554f6d99bf1db6,476609.0,4488,3.0,-267.333333333,2,15229.575613979012,4.571998923034494,39.782967373299996,-105.05735151299999
966,576aec15e541cd2f808785bd,476830.0,23219,2.5,-405.33333333400003,3,25064.779119840787,64.64485995697027,39.9606409707,-105.13583054200001
967,576af150e541cd2f808aec46,476830.0,29155,8.0,-654.3333333329999,5,36210.393100368485,104.73866158869538,39.960878980100006,-105.13621989
968,576afd1712f14316d5295abe,476830.0,37852,9.5,-1174.499999999,9,60343.39567301987,210.26632807031731,39.9612863264,-105.13267955799999
969,576affa412f14316d52ad5c1,476830.0,4064,0.0,-132.0,1,6897.8409979552625,24.239197241592343,39.9486616346,-105.19447431299999
970,576b021412f14316d52c5919,476830.0,3348,2.5,-223.0,2,6577.760392975246,27.04194043078938,39.850374118699996,-105.21401184700001
971,576b070612f14316d52f5ad6,476830.0,47588,17.5,-1692.6666666680003,13,87000.91476823327,104.73235289918577,39.791118993000005,-105.161256062
972,576b09b7cf554f6d99d7cb3d,474181.0,1872,1.5,-116.5,1,2826.2669452505534,15.854604390132774,39.8195926549,-105.21567168700001
973,576b11c6cf554f6d99dcb3ff,476830.0,8440,3.0,-400.833333333,3,23396.569484189728,29.97863343580316,39.7914343388,-105.16207504
974,576b446ce541cd2f80bc873e,476830.0,16061,7.5,-666.0,5,38198.68239540852,42.422435024702196,39.7910372462,-105.163038425
975,576b4b1312f14316d5567639,476830.0,22602,8.0,-794.6666666670001,6,43294.47425951365,44.47980776643996,39.7910766856,-105.16291855
976,576b50b8e541cd2f80c33250,476830.0,24934,4.0,-593.5,5,20789.10029912316,34.92747295801498,39.775411916100005,-105.11769012
977,576b559b12f14316d55c31e4,476505.0,69908,12.0,-1639.8333333333,13,86159.92054245554,71.22719264432267,39.7731213875,-104.999749342
978,576b5831cf554f6d99049d30,476505.0,28065,6.0,-610.8333333329999,5,20075.091793905718,29.613655218320545,39.768998004000004,-105.00715058799999
979,576b5c77cf554f6d9906ffde,476505.0,37008,8.0,-897.6666666670001,7,42224.84870801763,45.63402218392063,39.7685225373,-105.007004601
980,576b6574cf554f6d990c28c7,473953.0,19510,1.0,-373.5,3,13948.982142642895,19.17108624648083,39.7370940659,-104.985371898
981,576b678412f14316d566238c,476505.0,24219,4.5,-508.5,4,21332.15140367569,23.346542556617138,39.7686023698,-105.006926804
982,576b6d4bcf554f6d9910eb94,473953.0,16081,5.0,-628.666666666,5,28050.335578738148,9.903023262634644,39.779592616799995,-105.059007533
983,576b6efae541cd2f80d48f30,476505.0,31034,7.5,-617.8333333329999,5,22667.59573768357,17.9302144223369,39.7687523375,-105.00709092700001
984,576b7a5ecf554f6d99190546,476505.0,16258,5.5,-380.5,3,15525.843015254155,18.7465772407494,39.7684336585,-105.007075826
985,576b8048e541cd2f80df77e5,476185.0,2189,1.0,-117.333333333,1,2965.1489373501736,4.051636715237554,39.823980759899996,-105.054031258
986,576b81a5cf554f6d991dc3fe,476598.0,7849,1.0,-134.0,1,7739.504894546474,106.15794736006978,38.8391247713,-104.292529914
987,576b828a12f14316d5773353,476185.0,14649,5.0,-514.3333333329999,4,24482.75980860993,18.87106054086008,39.8275129983,-105.052595744
988,576b867ecf554f6d9920f425,476598.0,10148,2.0,-137.0,1,9198.418806428195,164.69843874711466,38.6227438971,-104.353257
989,576b8846e541cd2f80e4b650,476185.0,9791,7.0,-642.0,5,30646.675056654378,16.989925030943244,39.8178142875,-105.039408765
990,576b8c4212f14316d57d9f23,476185.0,3538,0.0,-108.0,1,1732.6593209474322,5.4979703614835955,39.825380837800004,-105.035769447
991,576b8ed1cf554f6d99268d96,476185.0,7456,2.0,-113.0,1,2310.5383391209525,0.9301251416610572,39.803398472800005,-105.08038981
992,576b911612f14316d581027e,476185.0,31949,6.5,-835.0,7,30365.522814064418,35.112619160609114,39.789598476500004,-105.08796224
993,576b9396cf554f6d992a3d95,476185.0,13089,3.0,-394.333333333,3,20141.84989968814,15.2573704092902,39.766256606700004,-105.077738429
994,576b95f9cf554f6d992c2fec,476185.0,4078,1.0,-134.5,1,7965.502517691091,9.511304640485873,39.7395268597,-105.098073251
995,576b9861e541cd2f80f0ac84,476185.0,40403,11.0,-1335.5,10,78929.91218120724,72.42258545800425,39.7277466177,-105.107809051
996,576bb490cf554f6d994579cd,476185.0,7461,1.5,-212.5,2,5514.222061598112,6.509613200041995,39.770441199699995,-105.078147575
997,576bb6d7cf554f6d99475558,476185.0,8446,2.0,-135.0,1,8198.099390576212,2.6567933747341606,39.8210717204,-105.068005525
998,576bb93d12f14316d5a1a87b,476185.0,3930,2.5,-242.83333333299998,2,7966.386930195946,7.150738710313146,39.817597688,-105.05510576200001
999,576bbbaae541cd2f800d5fd4,476185.0,37849,10.0,-1294.666666667,10,70007.02316157536,31.877592955814166,39.8157365947,-105.054237405
1000,576bc1f6e541cd2f80126ac0,476512.0,4464,3.0,-269.5,2,16163.601908267303,28.851723566699462,39.6926053301,-105.007003649
1001,576bcf3912f14316d5b2ecbf,476512.0,5630,1.0,-252.0,2,10458.286151360795,33.68756398208876,39.6925393354,-105.006582259
1002,576bd189cf554f6d995c5859,476512.0,14614,5.0,-637.0,5,29332.660320776973,63.69683406254197,39.6927948232,-105.00733228700001
1003,576c2d13e541cd7f54dd8439,476185.0,53453,18.5,-1811.9999999989998,14,93157.48805797478,56.09122895176034,39.7984460466,-105.063021015
1004,576c56bd12f1436ef8995760,476185.0,5917,3.0,-374.0,3,15604.535733301293,10.394445104250469,39.8174942591,-105.054559571
1005,576c592212f1436ef89acafb,476185.0,20553,8.5,-774.5,6,37861.373865649744,26.56155413015914,39.8274847833,-105.052655875
1006,576cc5b8e541cd7f54388f15,476606.0,13443,7.5,-632.0,5,25962.79815988833,15.250397069989466,39.8075055451,-105.041955463
1007,576cd522cf554f3ea351abac,476185.0,4067,2.5,-236.83333333299998,2,8188.229912351231,6.608261100524146,39.8246428323,-105.05486449700001
1008,576cddaa12f1436ef8e82232,476505.0,42501,7.5,-1027.0,8,45469.2438057969,40.552926306293564,39.768138467600004,-105.00684014299999
1009,576ce050cf554f3ea358b910,476505.0,7466,4.0,-263.0,2,13454.271033289775,9.735725629361177,39.7678798233,-105.00660555
1010,576ce72e12f1436ef8eec1ee,476505.0,2999,1.0,-120.666666667,1,3592.359949690766,3.936398429477377,39.7683486648,-105.006975882
1011,576ce95f12f1436ef8f074c4,476505.0,58626,13.0,-1216.0,10,45165.962841642795,62.78111929639202,39.7597988978,-105.000441719
1012,576ce98b12f1436ef8f093ff,476185.0,28002,5.5,-867.333333334,7,33310.08329765607,15.45155573543642,39.7830405112,-105.067542785
1013,576cebcce541cd7f5451869e,476505.0,47473,7.0,-992.5,8,42746.078535562294,46.14559207640899,39.7594629042,-105.001020882
1014,576cee2ccf554f3ea362dfd9,476505.0,31612,6.5,-677.333333334,6,18024.734479795166,28.326292873552504,39.7588792465,-105.000851459
1015,576cf4c9e541cd7f54588147,476505.0,69194,14.0,-1436.9999999997,12,51667.28286090715,62.94559580081465,39.7593381599,-105.000391306
1016,576d13fde541cd7f546fc77e,476185.0,6943,3.0,-216.6666666667,2,4513.839277175365,6.9186568908589585,39.7547745546,-105.055519586
1017,576d165a12f1436ef812065d,476185.0,26409,3.0,-618.0,5,21820.05276411222,18.659544534618913,39.751543617399996,-105.063938419
1018,576d18eacf554f3ea383279d,476185.0,16108,2.0,-365.0,3,13320.368715111881,23.16089366432844,39.7958689556,-105.08220154899999
1019,576d1b41cf554f3ea384f392,476185.0,7424,3.0,-389.0,3,18972.206474605107,16.85439058839164,39.8278598817,-105.057626141
1020,576d1dafe541cd7f54770dcc,476185.0,15880,4.5,-532.3333333329999,4,29747.55396760726,18.83516303098653,39.8273535981,-105.052513885
1021,576d3d33e541cd7f548e8d33,476521.0,3386,0.0,-100.0,1,1093.2341240338462,8.275692485405456,39.7993038117,-105.16909524
1022,576d3f6012f1436ef830bc92,476521.0,12322,3.0,-458.0,4,11968.235508661217,30.456819317816475,39.8201632623,-105.148938609
1023,576d41d012f1436ef8328c0e,476521.0,8746,1.0,-113.0,1,2310.5383391209525,7.6319257376602,39.8290640093,-105.125665589
1024,576d4433e541cd7f5493a139,476521.0,33348,9.5,-1314.5,10,68792.4213365591,76.5026366627575,39.8252803917,-105.08714252
1025,576d46a3cf554f3ea3a545e0,476521.0,75800,16.5,-2318.166666667,18,108900.770967853,119.563794755207,39.822406388000005,-105.07803968399999
1026,576d4b7fe541cd7f5498d142,476521.0,14590,2.5,-369.0,3,13789.081398178369,9.040408995644022,39.8047639844,-105.051391854
1027,576d4de9cf554f3ea3aa6009,476521.0,76001,17.0,-2260.5,18,103480.16321815396,61.840159367632616,39.8048815689,-105.05099774700001
1028,576d51a9cf554f3ea3ad0f45,476521.0,46990,14.0,-1636.5000000013001,13,73714.51473958958,47.599783450453565,39.8048854312,-105.05120425
1029,576d7f97cf554f3ea3cc1de0,474181.0,167895,45.5,-4828.9999999997,39,196057.83797761737,232.04150330986027,39.7983915936,-105.045446596
1030,576d93b412f1436ef868cfd2,474181.0,14512,3.5,-389.0,3,19553.123131568136,7.484240114692788,39.7995409237,-105.043489279
1031,576d962ccf554f3ea3da015b,474181.0,12603,1.5,-222.5,2,7530.5633533122,5.7967026017066985,39.8032080247,-105.041044148
1032,576da321e541cd7f54d24008,474181.0,7738,1.5,-126.5,1,5025.892316012662,20.882563358875473,39.9676865602,-105.153671892
1033,576da5f512f1436ef87412ca,474181.0,8450,1.5,-111.5,1,2119.4012162711188,26.160272593633245,39.9966371193,-105.174586459
1034,576e12ffcf554f3ea323eb55,476185.0,28035,6.5,-549.8333333329999,4,38047.55026000717,14.722529118901036,39.8218595622,-105.05638159700001
1035,576e151ecf554f3ea325412b,476185.0,36781,10.5,-1199.333333333,9,74396.10005437462,32.19215071926136,39.821903382100004,-105.05645587
1036,576e1dc6cf554f3ea32a6878,476185.0,7646,3.0,-363.5,3,12388.86902152493,10.025986493707888,39.822925617399996,-105.05430436799999
1037,576e24b5cf554f3ea32e8c58,476185.0,27132,11.5,-1040.166666667,8,50838.32255512365,57.67434071190095,39.8274774745,-105.052718464
1038,576e2e9312f1436ef8c4f0e9,476609.0,28268,6.0,-744.3333333329999,6,28699.669779810654,6.970062917096982,39.7829456861,-105.056818028
1039,576e30c4cf554f3ea335ecce,473796.0,3526,0.0,-131.0,1,6511.9818170106155,14.960173849462132,39.682643022600004,-104.94380443700001
1040,576e30d5e541cd7f54266964,476609.0,81299,15.0,-2169.1666666660003,17,96200.21920022095,51.48364651955474,39.7697087441,-105.061527661
1041,576e3139e541cd7f5426a72a,476185.0,8470,1.0,-126.0,1,4883.297455854504,6.600072775796757,39.814380062,-105.031761885
1042,576e334712f1436ef8c7d592,476609.0,5422,2.0,-257.0,2,11507.971073294082,19.585314168945107,39.752498673000005,-105.096171272
1043,576e338e12f1436ef8c80a1c,473796.0,21876,4.0,-362.666666667,3,13186.379800998297,58.117766222330204,39.686240522199995,-104.932749249
